Число,Температура(день),Давление(день),Ветер(день),Температура(вечер),Давление(вечер),Ветер(вечер)
2020-11-15,1,759,ЮВ 2м/с,-2,761,ЮВ 2м/с
2020-11-16,-3,763,ЮВ 2м/с,-6,764,ЮВ 2м/с
2020-11-17,-4,767,ЮВ 4м/с,-7,767,ЮВ 4м/с
2020-11-18,-3,764,Ю 6м/с,-6,762,Ю 6м/с
2020-11-19,-2,757,Ю 4м/с,-2,755,Ю 4м/с
2020-11-20,-1,753,Ю 6м/с,-2,755,Ю 6м/с
2020-11-21,-2,758,Ю 2м/с,-3,758,Ю 2м/с
2020-11-22,-2,752,Ю 4м/с,-3,751,Ю 4м/с
2020-11-23,-1,744,Ю 2м/с,1,744,Ю 2м/с
2020-11-24,2,743,З 1м/с,1,743,З 1м/с
2020-11-25,1,747,СЗ 1м/с,0,749,СЗ 1м/с
2020-11-26,-1,751,ЮЗ 2м/с,-1,749,ЮЗ 2м/с
2020-11-27,2,745,Ю 3м/с,1,746,Ю 3м/с
2020-11-28,2,753,Ш,2,755,Ш
2020-11-29,3,758,ЮВ 3м/с,3,759,ЮВ 3м/с
2020-11-30,-1,760,ЮВ 3м/с,-1,760,ЮВ 3м/с
2020-12-01,-3,761,Ю 3м/с,-3,762,Ю 3м/с
2020-12-02,-5,764,ЮВ 2м/с,-7,763,ЮВ 2м/с
2020-12-03,-6,762,ЮВ 3м/с,-6,762,ЮВ 3м/с
2020-12-04,-6,764,ЮВ 2м/с,-8,764,ЮВ 2м/с
2020-12-05,-5,766,ЮВ 3м/с,-9,767,ЮВ 3м/с
2020-12-06,-3,769,Ю 1м/с,-8,770,Ю 1м/с
2020-12-07,-5,770,ЮВ 1м/с,-9,769,ЮВ 1м/с
2020-12-08,-3,767,СВ 1м/с,-7,767,СВ 1м/с
2020-12-09,-3,766,В 2м/с,-6,765,В 2м/с
2020-12-10,-4,764,В 1м/с,-6,763,В 1м/с
2020-12-11,-5,761,ЮВ 2м/с,-8,761,ЮВ 2м/с
2020-12-12,-9,760,В 2м/с,-9,759,В 2м/с
2020-12-13,-6,758,ЮВ 3м/с,-6,758,ЮВ 3м/с
2020-12-14,-6,755,ЮВ 3м/с,-6,754,ЮВ 3м/с
2020-12-15,-5,752,Ю 2м/с,-6,752,Ю 2м/с
2020-12-16,-6,755,ЮЗ 1м/с,-6,753,ЮЗ 1м/с
2020-12-17,1,750,З 3м/с,1,751,З 3м/с
2020-12-18,-1,755,С 2м/с,-2,757,С 2м/с
2020-12-19,-4,757,ЮВ 3м/с,-6,758,ЮВ 3м/с
2020-12-20,-5,760,Ю 2м/с,-5,761,Ю 2м/с
2020-12-21,-4,761,Ю 5м/с,-7,761,Ю 5м/с
2020-12-22,-5,759,ЮЗ 4м/с,-4,758,ЮЗ 4м/с
2020-12-23,-7,755,Ю 3м/с,-11,754,Ю 3м/с
2020-12-24,-5,752,Ю 4м/с,-5,750,Ю 4м/с
2020-12-26,-2,743,ЮЗ 1м/с,-1,743,ЮЗ 1м/с
2020-12-27,-5,752,З 2м/с,-10,755,З 2м/с
2020-12-28,-6,760,В 1м/с,-10,755,В 1м/с
2020-12-29,-6,757,ЮВ 4м/с,-6,755,ЮВ 4м/с
2020-12-30,-6,755,ЮВ 3м/с,-6,755,ЮВ 3м/с
2020-12-31,-2,752,Ю 3м/с,-2,752,Ю 3м/с
2021-01-01,-1,750,Ю 4м/с,-1,750,Ю 4м/с
2021-01-02,-1,749,Ю 2м/с,1,752,Ю 2м/с
2021-01-03,0,759,З 1м/с,0,759,З 1м/с
2021-01-04,-3,758,Ю 2м/с,-3,758,Ю 2м/с
2021-01-05,-3,758,Ю 2м/с,-3,757,Ю 2м/с
2021-01-06,-6,754,Ю 2м/с,-10,753,Ю 2м/с
2021-01-07,-4,750,Ш,-4,749,Ш
2021-01-08,0,743,СВ 2м/с,0,743,СВ 2м/с
2021-01-09,-1,743,СВ 2м/с,-2,743,СВ 2м/с
2021-01-10,-6,746,СЗ 2м/с,-8,748,СЗ 2м/с
2021-01-11,-8,750,СЗ 1м/с,-9,750,СЗ 1м/с
2021-01-12,-10,752,Ш,-11,752,Ш
2021-01-13,-11,750,В 2м/с,-13,746,В 2м/с
2021-01-14,-7,737,СВ 1м/с,-11,740,СВ 1м/с
2021-01-15,-12,743,С 1м/с,-12,742,С 1м/с
2021-01-16,-14,737,СЗ 2м/с,-16,738,СЗ 2м/с
2021-01-17,-19,746,С 1м/с,-23,748,С 1м/с
2021-01-18,-20,749,СЗ 1м/с,-20,749,СЗ 1м/с
2021-01-19,-17,747,З 1м/с,-18,748,З 1м/с
2021-01-20,-9,749,З 2м/с,-8,751,З 2м/с
2021-01-21,-12,746,Ю 6м/с,-9,745,Ю 6м/с
2021-01-22,-2,745,ЮЗ 3м/с,-2,746,ЮЗ 3м/с
2021-01-23,1,745,Ю 3м/с,1,746,Ю 3м/с
2021-01-24,2,747,ЮВ 3м/с,2,748,ЮВ 3м/с
2021-01-25,2,748,Ю 4м/с,0,747,Ю 4м/с
2021-01-26,1,743,ЮВ 5м/с,2,743,ЮВ 5м/с
2021-01-27,1,743,Ю 4м/с,1,742,Ю 4м/с
2021-01-28,1,740,ЮВ 4м/с,-1,739,ЮВ 4м/с
2021-01-29,0,734,Ю 4м/с,-2,734,Ю 4м/с
2021-01-30,-3,735,Ю 5м/с,-4,737,Ю 5м/с
2021-01-31,-2,729,З 3м/с,-4,736,З 3м/с
2021-02-01,-6,746,Ю 3м/с,-10,746,Ю 3м/с
2021-02-02,-8,749,Ш,-14,750,Ш
2021-02-03,-5,744,Ю 2м/с,-2,742,Ю 2м/с
2021-02-04,1,738,Ю 1м/с,0,736,Ю 1м/с
2021-02-05,-10,740,СЗ 4м/с,-11,741,СЗ 4м/с
2021-02-06,-14,740,СЗ 3м/с,-18,742,СЗ 3м/с
2021-02-07,-13,744,З 3м/с,-15,745,З 3м/с
2021-02-08,-16,752,ЮЗ 2м/с,-18,753,ЮЗ 2м/с
2021-02-09,-14,751,В 2м/с,-14,747,В 2м/с
2021-02-10,-12,748,В 2м/с,-13,748,В 2м/с
2021-02-11,-12,748,СВ 1м/с,-12,749,СВ 1м/с
2021-02-12,-11,741,СВ 4м/с,-12,740,СВ 4м/с
2021-02-13,-12,740,Ю 4м/с,-18,740,Ю 4м/с
2021-02-14,-13,743,З 3м/с,-19,745,З 3м/с
2021-02-15,-15,753,СЗ 3м/с,-21,754,СЗ 3м/с
2021-02-16,-15,753,Ю 3м/с,-17,752,Ю 3м/с
2021-02-17,-12,747,Ю 3м/с,-13,747,Ю 3м/с
2021-02-18,-14,751,СЗ 2м/с,-19,752,СЗ 2м/с
2021-02-19,-14,752,З 2м/с,-14,752,З 2м/с
2021-02-20,-9,755,З 1м/с,-11,755,З 1м/с
2021-02-21,-8,751,Ю 2м/с,-9,749,Ю 2м/с
2021-02-22,-13,755,С 2м/с,-18,760,С 2м/с
2021-02-23,-19,767,СЗ 2м/с,-24,768,СЗ 2м/с
2021-02-24,-16,762,ЮВ 3м/с,-16,759,ЮВ 3м/с
2021-02-25,1,746,З 3м/с,2,746,З 3м/с
2021-02-26,4,738,З 4м/с,4,737,З 4м/с
2021-02-27,-3,741,СЗ 4м/с,-4,744,СЗ 4м/с
2021-02-28,-2,747,С 2м/с,-3,749,С 2м/с
2021-03-01,1,753,ЮЗ 2м/с,-1,749,ЮЗ 2м/с
2021-03-02,4,741,СЗ 3м/с,0,742,СЗ 3м/с
2021-03-03,2,746,З 4м/с,0,744,З 4м/с
2021-03-04,3,736,ЮЗ 2м/с,-2,736,ЮЗ 2м/с
2021-03-05,-1,743,ЮЗ 3м/с,-8,745,ЮЗ 3м/с
2021-03-06,-3,747,СЗ 2м/с,-9,746,СЗ 2м/с
2021-03-07,-3,734,ЮЗ 5м/с,-4,731,ЮЗ 5м/с
2021-03-08,-4,737,З 4м/с,-8,741,З 4м/с
2021-03-09,-9,746,СЗ 3м/с,-13,749,СЗ 3м/с
2021-03-10,-14,755,СЗ 3м/с,-17,756,СЗ 3м/с
2021-03-11,-9,758,З 2м/с,-17,756,З 2м/с
2021-03-12,-8,754,Ю 4м/с,-9,751,Ю 4м/с
2021-03-13,-5,748,Ю 6м/с,-4,748,Ю 6м/с
2021-03-14,0,746,Ю 5м/с,2,746,Ю 5м/с
2021-03-15,1,745,Ю 5м/с,1,747,Ю 5м/с
2021-03-16,4,749,Ю 4м/с,1,749,Ю 4м/с
2021-03-17,-1,745,В 3м/с,-2,744,В 3м/с
2021-03-18,0,742,ЮЗ 2м/с,-2,743,ЮЗ 2м/с
2021-03-19,3,745,С 3м/с,0,746,С 3м/с
2021-03-20,0,746,З 4м/с,-5,745,З 4м/с
2021-03-21,0,739,ЮЗ 5м/с,-3,737,ЮЗ 5м/с
2021-03-22,1,737,ЮЗ 3м/с,-1,739,ЮЗ 3м/с
2021-03-23,3,743,С 3м/с,-1,746,С 3м/с
2021-03-24,4,750,СЗ 3м/с,-3,750,СЗ 3м/с
2021-03-25,6,749,З 2м/с,1,748,З 2м/с
2021-03-26,8,748,СЗ 2м/с,3,749,СЗ 2м/с
2021-03-27,8,751,З 2м/с,3,752,З 2м/с
2021-03-28,6,755,С 4м/с,1,756,С 4м/с
2021-03-29,7,761,В 2м/с,-1,761,В 2м/с
2021-03-30,5,761,Ю 4м/с,2,758,Ю 4м/с
2021-03-31,2,750,ЮЗ 4м/с,2,749,ЮЗ 4м/с
2021-04-01,5,744,Ю 3м/с,5,743,Ю 3м/с
2021-04-02,2,738,СЗ 2м/с,1,740,СЗ 2м/с
2021-04-03,5,741,СЗ 1м/с,-1,743,СЗ 1м/с
2021-04-04,7,743,ЮЗ 3м/с,1,743,ЮЗ 3м/с
2021-04-05,8,741,Ю 4м/с,4,740,Ю 4м/с
2021-04-06,9,740,Ю 5м/с,6,741,Ю 5м/с
2021-04-07,10,740,Ю 5м/с,6,735,Ю 5м/с
2021-04-08,4,740,З 5м/с,1,746,З 5м/с
2021-04-09,9,753,З 2м/с,2,755,З 2м/с
2021-04-10,11,755,ЮЗ 2м/с,3,755,ЮЗ 2м/с
2021-04-11,15,758,С 2м/с,8,759,С 2м/с
2021-04-12,16,758,В 3м/с,13,757,В 3м/с
2021-04-13,23,755,Ю 4м/с,18,754,Ю 4м/с
2021-04-14,23,750,ЮВ 4м/с,13,749,ЮВ 4м/с
2021-04-15,23,747,СВ 2м/с,18,746,СВ 2м/с
2021-04-16,18,749,В 3м/с,15,749,В 3м/с
2021-04-17,15,749,В 3м/с,15,749,В 3м/с
2021-04-18,9,752,СВ 2м/с,8,751,СВ 2м/с
2021-04-19,7,752,СВ 2м/с,6,753,СВ 2м/с
2021-04-20,2,750,СВ 2м/с,3,746,СВ 2м/с
2021-04-21,6,743,З 2м/с,5,746,З 2м/с
2021-04-22,15,749,Ю 4м/с,10,749,Ю 4м/с
2021-04-23,16,747,ЮВ 2м/с,10,746,ЮВ 2м/с
2021-04-24,4,740,З 4м/с,4,740,З 4м/с
2021-04-25,7,743,З 6м/с,4,745,З 6м/с
2021-04-26,9,746,З 3м/с,5,744,З 3м/с
2021-04-27,6,741,З 6м/с,4,742,З 6м/с
2021-04-28,9,747,З 3м/с,5,749,З 3м/с
2021-04-29,11,751,ЮЗ 2м/с,8,750,ЮЗ 2м/с
2021-04-30,17,744,Ю 7м/с,15,742,Ю 7м/с
2021-05-01,13,745,СЗ 3м/с,7,748,СЗ 3м/с
2021-05-02,12,749,Ш,9,747,Ш
2021-05-03,20,737,ЮЗ 4м/с,14,736,ЮЗ 4м/с
2021-05-04,9,738,ЮЗ 6м/с,5,740,ЮЗ 6м/с
2021-05-05,15,743,З 4м/с,13,743,З 4м/с
2021-05-06,19,742,Ю 7м/с,14,742,Ю 7м/с
2021-05-07,16,746,СЗ 2м/с,9,747,СЗ 2м/с
2021-05-08,15,742,ЮВ 5м/с,10,740,ЮВ 5м/с
2021-05-09,6,745,СЗ 3м/с,6,749,СЗ 3м/с
2021-05-10,15,753,С 4м/с,12,755,С 4м/с
2021-05-11,24,753,В 2м/с,13,756,В 2м/с
2021-05-12,20,751,ЮВ 2м/с,13,750,ЮВ 2м/с
2021-05-13,20,749,ЮЗ 3м/с,10,749,ЮЗ 3м/с
2021-05-14,24,748,ЮВ 3м/с,21,746,ЮВ 3м/с
2021-05-15,22,745,Ю 4м/с,19,745,Ю 4м/с
2021-05-16,26,746,ЮЗ 2м/с,17,746,ЮЗ 2м/с
2021-05-17,31,744,Ю 5м/с,25,744,Ю 5м/с
2021-05-18,31,743,ЮВ 3м/с,25,741,ЮВ 3м/с
2021-05-19,25,742,ЮВ 2м/с,17,740,ЮВ 2м/с
2021-05-20,18,740,ЮВ 3м/с,14,740,ЮВ 3м/с
2021-05-21,15,743,ЮЗ 3м/с,12,744,ЮЗ 3м/с
2021-05-22,21,749,СЗ 1м/с,12,749,СЗ 1м/с
2021-05-23,22,746,Ю 3м/с,18,746,Ю 3м/с
2021-05-24,19,750,Ю 3м/с,12,750,Ю 3м/с
2021-05-25,22,752,С 2м/с,13,752,С 2м/с
2021-05-26,24,752,ЮЗ 1м/с,17,751,ЮЗ 1м/с
2021-05-27,24,749,З 3м/с,16,749,З 3м/с
2021-05-28,24,746,З 1м/с,19,745,З 1м/с
2021-05-29,26,740,Ю 3м/с,16,741,Ю 3м/с
2021-05-30,8,747,С 2м/с,9,749,С 2м/с
2021-05-31,10,750,С 3м/с,9,750,С 3м/с
2021-06-01,15,750,С 2м/с,13,751,С 2м/с
2021-06-02,21,752,СВ 2м/с,14,752,СВ 2м/с
2021-06-03,21,752,С 3м/с,17,752,С 3м/с
2021-06-04,23,751,СВ 3м/с,18,752,СВ 3м/с
2021-06-05,17,749,В 2м/с,16,748,В 2м/с
2021-06-06,18,746,В 1м/с,17,745,В 1м/с
2021-06-07,16,745,СВ 1м/с,18,745,СВ 1м/с
2021-06-08,25,743,З 1м/с,18,744,З 1м/с
2021-06-09,23,743,С 2м/с,15,744,С 2м/с
2021-06-10,16,744,СВ 1м/с,16,744,СВ 1м/с
2021-06-11,21,745,З 2м/с,17,745,З 2м/с
2021-06-12,23,743,С 1м/с,16,742,С 1м/с
2021-06-13,18,743,Ю 1м/с,17,744,Ю 1м/с
2021-06-14,27,748,ЮЗ 2м/с,20,747,ЮЗ 2м/с
2021-06-15,29,745,Ш,21,744,Ш
2021-06-16,26,745,С 3м/с,20,748,С 3м/с
2021-06-17,24,753,С 3м/с,20,755,С 3м/с
2021-06-18,26,756,В 1м/с,18,756,В 1м/с
2021-06-19,27,755,ЮЗ 2м/с,19,755,ЮЗ 2м/с
2021-06-20,29,753,Ю 1м/с,21,752,Ю 1м/с
2021-06-21,31,752,Ю 1м/с,22,752,Ю 1м/с
2021-06-22,32,752,ЮЗ 1м/с,23,752,ЮЗ 1м/с
2021-06-23,33,752,Ю 1м/с,24,752,Ю 1м/с
2021-06-24,33,751,Ю 1м/с,24,750,Ю 1м/с
2021-06-25,32,749,З 1м/с,24,748,З 1м/с
2021-06-26,33,746,В 1м/с,21,746,В 1м/с
2021-06-27,33,745,Ю 2м/с,28,744,Ю 2м/с
2021-06-28,24,740,ЮВ 2м/с,21,740,ЮВ 2м/с
2021-06-29,24,742,ЮЗ 3м/с,20,742,ЮЗ 3м/с
2021-06-30,23,742,ЮЗ 2м/с,18,743,ЮЗ 2м/с
2021-07-01,20,742,Ш,19,743,Ш
2021-07-03,26,744,С 3м/с,20,745,С 3м/с
2021-07-04,22,746,С 2м/с,19,746,С 2м/с
2021-07-05,25,747,В 2м/с,20,748,В 2м/с
2021-07-06,27,749,СВ 2м/с,20,750,СВ 2м/с
2021-07-07,28,754,В 1м/с,20,754,В 1м/с
2021-07-08,30,755,З 2м/с,21,754,З 2м/с
2021-07-09,31,752,С 3м/с,22,751,С 3м/с
2021-07-10,32,749,С 2м/с,23,749,С 2м/с
2021-07-11,30,749,С 3м/с,22,749,С 3м/с
2021-07-12,30,751,ЮВ 2м/с,21,751,ЮВ 2м/с
2021-07-13,32,750,З 1м/с,22,749,З 1м/с
2021-07-14,34,747,СЗ 2м/с,26,748,СЗ 2м/с
2021-07-16,27,744,С 3м/с,22,744,С 3м/с
2021-07-17,34,744,З 2м/с,27,743,З 2м/с
2021-07-18,31,743,Ю 1м/с,23,743,Ю 1м/с
2021-07-19,32,741,З 3м/с,26,742,З 3м/с
2021-07-20,29,741,СЗ 3м/с,22,743,СЗ 3м/с
2021-07-21,25,742,Ш,18,741,Ш
2021-07-22,23,743,С 4м/с,18,743,С 4м/с
2021-07-23,24,740,З 3м/с,19,742,З 3м/с
2021-07-24,23,746,СЗ 2м/с,14,749,СЗ 2м/с
2021-07-25,22,752,Ш,15,752,Ш
2021-07-26,27,753,С 1м/с,19,752,С 1м/с
2021-07-27,30,751,З 1м/с,19,749,З 1м/с
2021-07-28,19,749,ЮЗ 2м/с,18,746,ЮЗ 2м/с
2021-07-29,26,742,СЗ 3м/с,20,742,СЗ 3м/с
2021-07-30,19,741,Ю 1м/с,19,740,Ю 1м/с
2021-07-31,28,741,ЮЗ 4м/с,20,743,ЮЗ 4м/с
2021-08-01,29,745,Ю 2м/с,25,744,Ю 2м/с
2021-08-02,33,742,Ю 4м/с,27,740,Ю 4м/с
2021-08-03,25,743,СЗ 3м/с,18,745,СЗ 3м/с
2021-08-04,23,748,СЗ 2м/с,17,749,СЗ 2м/с
2021-08-05,26,748,ЮВ 1м/с,20,747,ЮВ 1м/с
2021-08-06,29,744,ЮВ 2м/с,26,743,ЮВ 2м/с
2021-08-07,29,745,Ю 3м/с,25,746,Ю 3м/с
2021-08-09,33,749,Ю 3м/с,26,749,Ю 3м/с
2021-08-10,26,749,ЮВ 1м/с,23,749,ЮВ 1м/с
2021-08-11,22,746,СВ 3м/с,20,745,СВ 3м/с
2021-08-12,27,743,З 1м/с,20,745,З 1м/с
2021-08-13,23,749,З 3м/с,17,751,З 3м/с
2021-08-14,26,752,Ю 1м/с,18,751,Ю 1м/с
2021-08-15,28,748,Ю 2м/с,21,748,Ю 2м/с
2021-08-16,29,748,СЗ 1м/с,22,748,СЗ 1м/с
2021-08-17,32,748,Ю 2м/с,25,747,Ю 2м/с
2021-08-18,26,745,Ю 2м/с,22,746,Ю 2м/с
2021-08-19,28,744,Ю 1м/с,22,744,Ю 1м/с
2021-08-20,28,745,СВ 2м/с,24,745,СВ 2м/с
2021-08-21,28,744,Ю 3м/с,19,745,Ю 3м/с
2021-08-22,20,747,СЗ 4м/с,14,749,СЗ 4м/с
2021-08-23,22,751,С 2м/с,13,751,С 2м/с
2021-08-24,22,751,С 1м/с,12,751,С 1м/с
2021-08-25,17,749,В 1м/с,16,749,В 1м/с
2021-08-26,18,749,ЮВ 3м/с,17,749,ЮВ 3м/с
2021-08-27,24,751,В 3м/с,19,751,В 3м/с
2021-08-28,22,751,В 2м/с,18,751,В 2м/с
2021-08-29,26,749,ЮВ 2м/с,21,749,ЮВ 2м/с
2021-08-30,30,749,Ю 3м/с,23,748,Ю 3м/с
2021-08-31,29,746,Ю 3м/с,22,743,Ю 3м/с
2021-09-01,23,737,ЮЗ 3м/с,16,737,ЮЗ 3м/с
2021-09-02,17,739,С 2м/с,12,740,С 2м/с
2021-09-03,14,737,З 4м/с,10,735,З 4м/с
2021-09-04,12,741,СЗ 4м/с,8,743,СЗ 4м/с
2021-09-05,11,749,З 3м/с,5,751,З 3м/с
2021-09-06,12,753,С 4м/с,6,754,С 4м/с
2021-09-07,16,754,З 4м/с,11,753,З 4м/с
2021-09-08,17,751,З 4м/с,14,750,З 4м/с
2021-09-09,19,748,З 3м/с,16,748,З 3м/с
2021-09-10,20,748,З 3м/с,16,749,З 3м/с
2021-09-11,20,750,Ю 2м/с,15,749,Ю 2м/с
2021-09-12,24,747,З 2м/с,15,746,З 2м/с
2021-09-13,25,743,З 3м/с,17,741,З 3м/с
2021-09-14,15,743,З 3м/с,10,743,З 3м/с
2021-09-15,9,746,СЗ 3м/с,9,746,СЗ 3м/с
2021-09-16,10,750,СЗ 2м/с,7,751,СЗ 2м/с
2021-09-17,10,750,С 1м/с,5,752,С 1м/с
2021-09-18,12,753,СВ 2м/с,7,754,СВ 2м/с
2021-09-19,11,751,В 3м/с,6,750,В 3м/с
2021-09-20,7,748,В 3м/с,6,748,В 3м/с
2021-09-21,8,746,В 2м/с,8,744,В 2м/с
2021-09-22,9,745,СВ 1м/с,9,746,СВ 1м/с
2021-09-23,11,745,ЮЗ 3м/с,9,745,ЮЗ 3м/с
2021-09-24,11,741,Ю 3м/с,8,741,Ю 3м/с
2021-09-25,12,741,ЮЗ 2м/с,10,740,ЮЗ 2м/с
2021-09-26,11,740,СЗ 3м/с,10,743,СЗ 3м/с
2021-09-27,10,750,С 2м/с,9,752,С 2м/с
2021-09-28,8,758,СВ 1м/с,5,760,СВ 1м/с
2021-09-29,12,761,С 2м/с,6,761,С 2м/с
2021-09-30,5,762,С 1м/с,5,762,С 1м/с
2021-10-01,7,763,СЗ 1м/с,6,762,СЗ 1м/с
2021-10-02,5,762,Ш,2,762,Ш
2021-10-03,10,762,В 1м/с,2,762,В 1м/с
2021-10-04,10,763,В 1м/с,7,764,В 1м/с
2021-10-05,12,767,ЮВ 3м/с,2,767,ЮВ 3м/с
2021-10-06,12,769,ЮВ 2м/с,3,768,ЮВ 2м/с
2021-10-07,6,767,Ш,2,767,Ш
2021-10-08,13,767,С 1м/с,2,766,С 1м/с
2021-10-09,13,763,З 2м/с,2,762,З 2м/с
2021-10-10,14,761,З 2м/с,4,760,З 2м/с
2021-10-11,14,756,ЮЗ 1м/с,4,754,ЮЗ 1м/с
2021-10-12,14,750,Ю 3м/с,10,749,Ю 3м/с
2021-10-13,12,748,ЮВ 3м/с,13,748,ЮВ 3м/с
2021-10-14,6,744,ЮВ 3м/с,7,741,ЮВ 3м/с
2021-10-15,9,749,З 3м/с,4,750,З 3м/с
2021-10-16,13,748,ЮЗ 6м/с,7,747,ЮЗ 6м/с
2021-10-17,12,746,ЮЗ 3м/с,4,746,ЮЗ 3м/с
2021-10-18,6,743,З 2м/с,2,744,З 2м/с
2021-10-19,4,747,СЗ 4м/с,2,748,СЗ 4м/с
2021-10-20,4,752,ЮЗ 3м/с,3,747,ЮЗ 3м/с
2021-10-24,5,746,З 4м/с,0,751,З 4м/с
2021-10-25,3,758,СЗ 2м/с,-2,758,СЗ 2м/с
2021-10-26,7,753,ЮЗ 5м/с,4,752,ЮЗ 5м/с
2021-10-27,9,747,ЮЗ 4м/с,5,748,ЮЗ 4м/с
2021-10-28,8,745,З 3м/с,7,752,З 3м/с
2021-10-29,8,756,ЮЗ 4м/с,9,755,ЮЗ 4м/с
2021-10-30,14,756,З 4м/с,8,756,З 4м/с
2021-10-31,10,755,ЮЗ 4м/с,4,755,ЮЗ 4м/с
2021-11-01,11,753,ЮЗ 2м/с,4,753,ЮЗ 2м/с
2021-11-02,9,752,В 2м/с,3,752,В 2м/с
2021-11-03,7,752,ЮВ 4м/с,8,752,ЮВ 4м/с
2021-11-04,11,755,Ю 3м/с,8,756,Ю 3м/с
2021-11-05,10,752,Ю 4м/с,11,749,Ю 4м/с
2021-11-06,8,746,З 3м/с,7,746,З 3м/с
2021-11-07,7,747,ЮЗ 3м/с,7,746,ЮЗ 3м/с
2021-11-08,6,739,ЮЗ 4м/с,6,739,ЮЗ 4м/с
2021-11-09,1,748,С 4м/с,-2,753,С 4м/с
2021-11-10,0,761,З 2м/с,-4,760,З 2м/с
2021-11-11,3,751,ЮЗ 4м/с,2,750,ЮЗ 4м/с
2021-11-12,2,740,З 3м/с,4,741,З 3м/с
2021-11-13,5,752,СЗ 3м/с,3,755,СЗ 3м/с
2021-11-14,2,757,Ю 1м/с,0,755,Ю 1м/с
2021-11-15,0,761,С 3м/с,-1,764,С 3м/с
2021-11-16,1,758,З 3м/с,-4,755,З 3м/с
2021-11-17,-2,754,З 2м/с,-2,754,З 2м/с
2021-11-18,-2,750,ЮЗ 4м/с,-1,747,ЮЗ 4м/с
2021-11-19,1,742,ЮЗ 2м/с,1,740,ЮЗ 2м/с
2021-11-20,2,721,СЗ 3м/с,1,728,СЗ 3м/с
2021-11-21,2,733,З 4м/с,2,732,З 4м/с
2021-11-22,-1,742,СЗ 4м/с,-3,746,СЗ 4м/с
2021-11-23,-2,749,З 2м/с,-4,749,З 2м/с
2021-11-24,-2,747,ЮЗ 4м/с,-3,743,ЮЗ 4м/с
2021-11-25,2,747,ЮЗ 3м/с,2,747,ЮЗ 3м/с
2021-11-26,1,743,ЮЗ 6м/с,1,744,ЮЗ 6м/с
2021-11-27,1,742,ЮВ 5м/с,1,739,ЮВ 5м/с
2021-11-28,5,741,ЮЗ 3м/с,3,743,ЮЗ 3м/с
2021-11-29,4,737,ЮВ 2м/с,5,732,ЮВ 2м/с
2021-11-30,2,721,ЮЗ 7м/с,0,723,ЮЗ 7м/с
2021-12-01,-1,729,З 4м/с,-3,731,З 4м/с
2021-12-02,-3,738,Ю 4м/с,-3,736,Ю 4м/с
2021-12-03,1,739,Ю 4м/с,4,735,Ю 4м/с
2021-12-04,-2,741,З 3м/с,-2,744,З 3м/с
2021-12-05,-3,747,Ю 2м/с,-5,749,Ю 2м/с
2021-12-06,-3,752,ЮВ 1м/с,-4,752,ЮВ 1м/с
2021-12-07,0,746,Ю 4м/с,0,746,Ю 4м/с
2021-12-08,1,749,С 1м/с,0,749,С 1м/с
2021-12-09,-6,752,С 3м/с,-8,755,С 3м/с
2021-12-10,-10,759,Ш,-13,760,Ш
2021-12-11,-12,760,В 1м/с,-11,761,В 1м/с
2021-12-12,-5,761,Ю 3м/с,-5,761,Ю 3м/с
2021-12-13,-4,756,ЮВ 2м/с,-3,755,ЮВ 2м/с
2021-12-14,-3,755,Ю 1м/с,-3,755,Ю 1м/с
2021-12-15,-2,752,ЮЗ 1м/с,-3,752,ЮЗ 1м/с
2021-12-16,-1,743,ЮЗ 3м/с,0,741,ЮЗ 3м/с
2021-12-17,1,743,СЗ 1м/с,0,745,СЗ 1м/с
2021-12-18,-2,746,С 2м/с,-3,743,С 2м/с
2021-12-19,-1,724,Ю 2м/с,-2,724,Ю 2м/с
2021-12-20,-7,731,СЗ 3м/с,-11,735,СЗ 3м/с
2021-12-21,-16,741,СЗ 2м/с,-17,743,СЗ 2м/с
2021-12-22,-21,745,З 1м/с,-24,746,З 1м/с
2021-12-23,-12,746,З 2м/с,-14,746,З 2м/с
2021-12-24,-12,743,Ю 6м/с,-15,742,Ю 6м/с
2021-12-25,-5,730,З 4м/с,-11,736,З 4м/с
2021-12-26,-9,737,ЮЗ 4м/с,-7,737,ЮЗ 4м/с
2021-12-27,-13,749,З 2м/с,-10,749,З 2м/с
2021-12-28,-7,755,ЮЗ 2м/с,-13,755,ЮЗ 2м/с
2021-12-29,-12,753,В 3м/с,-11,752,В 3м/с
2021-12-30,-8,750,Ю 1м/с,-8,749,Ю 1м/с
2021-12-31,-5,744,Ю 3м/с,-4,741,Ю 3м/с
2022-01-01,-1,736,С 2м/с,-2,737,С 2м/с
2022-01-02,-7,744,СЗ 4м/с,-8,745,СЗ 4м/с
2022-01-03,-8,737,ЮВ 1м/с,-11,735,ЮВ 1м/с
2022-01-04,-9,739,Ш,-10,740,Ш
2022-01-05,-6,733,ЮВ 5м/с,-2,731,ЮВ 5м/с
2022-01-06,1,732,ЮЗ 1м/с,0,734,ЮЗ 1м/с
2022-01-07,-3,738,СЗ 3м/с,-6,742,СЗ 3м/с
2022-01-08,-6,752,ЮЗ 2м/с,-8,753,ЮЗ 2м/с
2022-01-09,-8,751,ЮВ 3м/с,-6,748,ЮВ 3м/с
2022-01-10,-4,746,В 1м/с,-5,747,В 1м/с
2022-01-11,-8,753,С 3м/с,-11,755,С 3м/с
